image_path,unified_label,fst_group,split,dataset_source,has_disease_label
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-arm-3.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-ear-1.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-ear-12.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-15.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-16.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-27.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-33.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-35.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-39.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-43.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-48.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-56.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-60.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-face-9.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-hand-11.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-hand-12.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-hand-17.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-hand-18.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-hand-36.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-1.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-11.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-13.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-15.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-2.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-23.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-24.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-27.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-4.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-6.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-8.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-horn-9.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-11.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-2.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-22.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-24.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-31.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-32.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-34.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-36.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-39.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-41.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-46.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-48.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-52.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-56.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-57.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-lesion-9.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-nose-1.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-nose-14.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-pigmented-3.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-pigmented-4.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\actinic-keratosis-pigmented-7.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\arsenical-keratoses-15.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\arsenical-keratoses-5.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\arsenical-keratoses-6.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-aldara-1.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-aldara-6.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-arm-1.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-1.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-17.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-19.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-23.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-25.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-32.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-37.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-ear-6.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-12.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-17.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-2.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-22.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-26.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-27.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-29.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-30.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-33.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-35.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-36.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-39.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-41.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-43.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-face-5.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-histology-5.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-124.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-125.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-16.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-19.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-20.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-22.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-23.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-27.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-28.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-29.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-32.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-34.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-43.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-49.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-55.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-59.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-68.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-70.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-75.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-84.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-86.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-88.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-89.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lesion-92.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lid-14.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lid-27.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lid-28.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lid-33.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lid-4.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lip-23.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lip-28.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lip-29.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lip-33.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lip-5.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-lip-6.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-11.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-17.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-18.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-25.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-26.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-28.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-3.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-37.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-42.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-45.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-46.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-48.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-5.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-50.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-60.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-nose-64.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-1.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-15.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-19.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-21.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-28.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-31.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-32.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-42.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-46.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-51.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-58.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-63.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-69.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-70.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-71.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-pigmented-8.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-scalp-11.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-scalp-5.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-sclerosing-2.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-sclerosing-3.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-superficial-11.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-superficial-16.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-superficial-32.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-superficial-33.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-superficial-37.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-superficial-41.jpg,BCC,0,test,dermnet,True
data\DermNet\test\Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions\basal-cell-carcinoma-superficial-44.jpg,BCC,0,test,dermnet,True
